user_id,user_item,
108556142,125030404
108556142,58401212
108622250,341517909
108648119,285807734
108702461,108477692
108721043,254399977
108810920,11566106
108815357,196513715
108898700,314268042
109005287,401290119
109005287,247791267
109041596,247477238
109041596,331825335
109041596,123988965
109041596,152247025
109130675,289179513
109211180,41151428
109216928,381031891
109328066,231386284
109328066,99086565
109328066,86339098
109328066,154505873
109328066,194849983
109328066,32180994
109328066,103070226
109328066,194849983
109328066,335087112
109328066,109800338
109354262,8847068
109354262,80862335
109354262,357765184
109354262,310372202
109354262,246131692
109354262,197032933
109354262,159858109
109354262,65219219
109354262,229198077
109354262,11381559
109354262,328560067
109400696,403177450
109400696,115637497
109400696,43053457
109400696,115637497
109440197,65089548
109440197,83830592
109500980,288352826
109647060,39622653
109659225,150176316
109682277,132275524
10975248,322217710
109758018,300503639
109970433,340445625
110025259,154505873
110068303,367866845
110068303,101726918
110129533,52944069
110129533,294675185
110129533,26082508
110129533,401258504
110129533,97952918
110129533,185369343
110163391,116618097
11020158,45136787
11020158,85766470
11020158,45136787
11020158,157013608
11020158,1341150
11020158,329116994
11020158,134357230
110216161,352912570
110216161,80922632
110216161,3890977
110239930,28848497
110239930,329914367
110239930,91339942
110239930,204525748
110239930,305700715
110239930,318739550
110239930,351022710
110239930,354243713
11024946,345200688
110379868,264494009
110400841,369146350
110400841,80990519
11043927,293711278
11043927,293711278
11043927,293711278
11043927,215727998
11043927,293711278
11043927,374336583
11043927,181070822
11043927,194451528
110547514,361610247
110547514,361610247
110581771,3328446
110581771,347478636
110581771,273808263
110581771,242410039
110581771,246065760
110581771,123827376
110581771,338760721
110613622,352910294
110634142,173902220
110638531,333707317
110651470,289132003
110651470,221482824
110653123,346460051
110712415,184782649
110712415,248403525
110792215,327052490
110794153,144972445
110801380,141519191
110801380,141519191
110825197,366257153
110840986,258125314
110840986,258125314
110853445,348605290
110869486,106387011
11095878,118215431
110961790,75234993
111013189,331023660
111013189,182200526
111013189,226097888
111111136,189082225
111111136,299051658
111111136,113250486
111111136,376105631
111111136,376105631
111111136,192250700
111111136,180501455
111148495,158502647
111148495,158502647
111148495,65021612
1111549,123026843
1111549,313526229
111174406,147115792
111174406,139925947
111193273,369493328
111193273,400179447
111193273,188895046
111203398,236227144
111203398,236227144
111256954,118505264
111270700,173102734
111314602,91158921
111314602,91158921
111314602,370351518
111314602,91158921
111314602,91158921
111314602,346823458
111314602,394489983
111314602,235425447
111314602,346823458
111314602,346823458
111314602,171778981
111314602,346823458
111314602,268751048
111314602,155299963
111314602,346823458
111314602,171778981
111382789,227826513
111501667,155924627
111539434,131392356
111539434,28779521
111590335,323607654
111590335,268925186
111657607,141043979
111694210,199987858
111721663,343588089
111721663,374348339
111730132,19354205
111792994,403251948
111801475,34841245
111944158,39654643
111946495,349038928
111946495,253968206
111946495,114161918
112008652,347877350
112049797,58216325
112072810,243308100
112072810,243308100
112075708,289613769
112075708,186189718
112189582,277305637
112321912,11889
112321912,134410583
112383577,362902946
112383577,370026403
112383577,362902946
112383577,155736516
112383577,362902946
112383577,31968405
112392445,44298290
112392445,74068932
11244543,385729946
11244543,280215543
11244543,316136412
11244543,242537420
11244543,230767649
11244543,244474125
11244543,345148877
112457266,597862
112457266,184727550
112457266,128723856
112485514,174560019
112485514,295008712
112485514,398983198
112485514,209953710
112508383,374956192
112508383,399154844
112508383,342905702
112617688,103534777
112617688,103534777
112628608,365219217
112628608,19961481
112628608,11746939
112628608,201546153
112628608,20458565
11265063,371610571
11265063,303511768
112679713,25273904
112679713,325689733
112704829,261539836
112721758,128099697
112721758,13127523
112721758,13127523
112721758,256479359
112721758,13127523
112721758,188276871
112721758,104972858
112721758,171948107
112721758,256479359
112721758,256479359
112721758,199105690
112721758,13127523
112721758,216705902
112721758,70472418
112721758,256479359
112721758,256479359
112721758,104805218
112721758,190793069
112721758,256479359
112721758,256479359
112722850,133947172
112722850,223918451
112767187,118588176
112767187,46348798
112767187,10859249
112767187,354571276
112767187,304903530
112767187,36127084
112767187,239674717
112767187,262991592
11279964,369469905
11279964,168681351
112847398,246650909
112847398,80432162
112847398,241758763
112847398,151116625
112957396,383747128
113077148,29197588
113077148,29197588
113077148,335262517
113077148,296197601
113084363,235540502
113084363,235540502
113096129,32045680
113096129,358120012
113096129,17012330
113096129,200264093
113096129,17012330
113096129,122795945
113096129,285485689
113096129,348188030
113096129,233885546
113096129,285485689
113096129,73366949
113096129,348188030
113126726,326874702
113126726,135795134
11312703,284929509
11312703,376441013
1133560,315597364
1133560,315597364
1133560,312529601
1133560,95900399
1133560,95900399
113419319,70053514
113419319,20490885
113455229,13449846
113455229,107780152
113499119,356358218
113579729,389835413
113598995,156166704
113598995,9724232
113598995,56659811
113598995,22329515
113643386,50521193
113643386,25179569
113643386,275065705
113649428,399505471
11366706,160559988
113671235,275853928
11373921,21472955
11373921,342745767
11373921,170730701
113859710,165937995
113859710,184052252
11391297,129050884
11391297,78121663
114060641,306444487
114069068,125110746
114121871,55250587
114121871,56227644
114245573,144894709
114260963,226768545
114277412,205439221
114277412,338220863
114277412,24121295
114328130,241271183
114328130,308956287
114475283,385336678
114475283,51705944
114627644,190814250
114686525,281430141
114686924,126846685
114686924,134173711
114709109,95910606
114709109,400224907
114883550,395277386
114883550,35144621
114883550,101160331
114883550,228670354
114883550,160262803
114883550,253633350
114883550,16937048
114883550,402001976
114883550,101160331
114883550,202439502
114883550,212076838
114883550,253385459
114883550,61513774
114883550,331990151
114883550,101160331
114883550,225567983
114883550,229985078
114883550,101160331
114883550,225567983
114885602,21351448
114885602,266986175
114885602,266986175
114885602,266986175
114885602,112605637
114885602,36343844
114885602,266604126
114885602,192261158
114885602,192261158
114885602,61669409
114885602,320124579
114885602,282275491
114885602,162429544
114885602,377214154
114885602,360904939
114885602,193702196
114885602,211424445
114885602,336093373
114885602,167475052
114885602,320124579
114885602,332733138
114885602,91519354
114885602,245698702
114885602,162429544
114885602,192261158
114885602,377214154
114885602,239574557
114885602,211424445
114885602,367916591
114885602,17712037
114885602,35244698
114885602,35244698
114885602,245698702
114885602,292221755
114885602,377214154
114885602,44119334
114885602,282275491
114885602,62690163
114885602,244196667
114885602,23257169
114885602,244196667
114885602,112605637
114885602,359582401
114885602,21351448
114885602,21351448
114885602,143442759
114946034,195559672
115097696,388692780
115132373,339798897
115132373,195738934
115132373,360245003
115132373,22447629
115132373,37415963
115248014,226166889
11525370,109375962
11525370,67132201
115286660,81031921
115335440,303522425
115335440,247208852
115335440,242658889
115335440,262079949
115335440,307929429
115335440,27942826
115335440,277733300
115335440,262079949
115335440,247208852
115335440,242658889
115461275,337190115
115662803,228690210
115662803,228690210
115761083,386082841
115794566,161091273
115803845,15718531
115803845,22111391
115803845,78375318
115803845,22111391
115803845,241209735
115944476,381639978
115944476,90518033
115969784,403549405
116213372,46278059
116213372,116669807
11624163,369875217
11624163,64901612
116244119,48124086
116244119,141409339
116244119,141409339
116244119,77221966
116245610,114805384
116304902,97435866
116304902,401345579
116304902,256149392
116304902,256149392
116325821,298669182
116340014,334719007
116340014,308246829
116340014,122734772
116340014,265757035
116340014,170074148
116340014,372966764
116358506,271047822
116516876,3825125
116516876,377748064
116516876,340759828
116563307,81862320
116590349,70623691
116592686,172241091
116592686,230043582
116592686,130781850
116592686,49002319
116592686,329018160
116592686,250289765
116592686,130781850
116592686,23739603
116645456,98658123
116658314,91962231
116717207,265415058
116810756,90639319
116879954,79158338
116879954,12391808
116909354,297519961
116939540,295600442
116939540,207124043
117086129,288147598
117144062,129854670
117144062,250454082
117173954,182400924
117173954,75337976
117173954,156786610
117173954,277034184
117173954,350354718
117281615,306925883
117291728,282809224
117291728,100376053
117291728,95641262
117293267,58080760
117297257,284934531
117300095,273473220
117340109,56554088
117340109,270013324
117371939,193246950
117373079,314432393
117373079,379626736
11746326,235297976
11746326,170612317
117464495,313344842
117652766,124861247
11770470,369117952
11770470,355152886
1178296,232916360
1178296,89859618
117891150,157483157
117891150,159058636
117893601,339270035
117893601,172902447
117893601,233322376
117893601,39110515
117909654,165056661
117966084,70872395
117966084,118319278
118011108,273929451
118065795,392495221
118161804,124675935
11817669,229024179
11817669,366548926
118256412,384444878
118256412,373970169
11838588,75187149
118414383,25467169
118414383,245474084
118414383,25568234
118426149,329205810
11862846,365390350
11862846,365390350
118630104,386516129
118630104,386516129
118733970,297929204
11883765,378202448
118867785,369900510
118867785,399839622
118989948,286211397
118992774,147358654
118992774,319708816
118992774,163529877
118992774,180211536
118992774,163529877
118992774,163529877
118992774,140797913
118992774,208001116
118992774,81751082
118992774,351041617
118992774,81751082
118992774,217356683
118992774,61893792
118992774,80114391
118992774,163619184
118992774,163619184
119030868,384689818
119037603,25254012
119163438,358479025
119163438,355608437
119191173,379120624
119191173,268650381
119216493,132553165
119216493,132553165
119216493,151576522
119216493,132553165
119216493,132553165
119231085,315792677
119231085,162504283
119231085,383675502
119231085,51892979
119282190,188581250
119282190,287340305
119360862,277569767
119376618,207431451
119376618,151919712
119376618,201014813
119377710,227548178
119377710,312580064
119604288,55503940
119604288,399998256
119604288,120509217
119643342,17620803
119643342,30321726
119742135,170595327
119742135,11087163
119742135,99840223
119742135,237122772
119813877,322171453
119930406,338231749
119933988,309923195
119946846,142372339
119969418,166484633
119969418,391120067
119969418,97528224
119969418,131669987
119969418,319514686
119969418,322778975
119969418,314966377
119969418,74582648
119969418,330600654
12004416,268798694
12004416,388747058
12004416,198452063
120059707,86635270
120091627,178403212
120285826,138644944
120386956,97041394
120400714,182565058
120430102,104621235
120430102,19628302
120430102,19628302
120459001,183993477
12047898,193218255
12047898,131790172
120564715,152962759
120564715,327378015
120680836,363019586
120775045,149542230
120775045,288648240
120775045,379828031
120881452,88533092
120929743,384719309
120929743,85543409
120929743,384719309
120929743,384719309
120929743,384719309
120929743,85543409
12094728,173414207
12094728,135913030
12094728,259466170
120981889,212233887
121007144,378603073
121051628,399852743
121101101,371047935
121133777,302998582
121133777,77227218
12120138,197001220
121303760,160402839
121303760,160402839
12131343,82957960
12131343,120908936
121568891,241072026
121568891,365806880
121576268,299989854
121646765,321521111
121857893,227685454
121857893,248019951
121857893,366903444
121883405,137359167
121883405,137359167
121916387,218415196
121916387,132901817
121916387,262827569
121916387,340042762
121916387,75056275
121916387,175693720
121916387,132901817
121916387,219950997
121916387,151962526
121916387,93933947
121918439,209627919
121967492,314035200
121967492,294167986
121967492,198302346
121986074,190092081
121986074,363765571
122049077,235164998
122229572,37289230
122229572,37289230
122284463,255411541
122317958,387613353
122354162,217582214
122357858,219583011
122357858,123339153
122363030,265494489
122373542,62737331
122407730,219348350
12257382,153329349
12257382,273788712
12257382,288568586
12257382,153329349
12257382,273788712
122632358,125178648
122632358,137829037
122664881,325470701
122741111,273221055
122741111,253399276
122741111,76572108
122744693,59030015
122744693,192173758
122744693,377321004
122744693,16654382
122744693,192928972
122816444,263790347
122837762,103259355
123035069,199691688
123035069,99467983
123035069,377002409
123035069,131377208
123035069,73193732
123035069,365586641
123035069,247143043
123035069,130729851
123035069,66568628
123035069,242695785
123035069,49156236
123059132,34717215
123059132,34717215
123110843,300438378
123122894,82335568
123158723,354489363
123159968,93439327
123164447,294363791
123183428,39289578
12323091,153804898
123234146,292733789
123234146,277876442
123234146,226522637
123327614,225855899
123437612,223269734
123450950,386677490
123450950,149841510
123450950,149841510
123458930,136323597
123458930,136323597
123458930,136323597
123458930,283778637
123458930,136323597
123458930,283778637
123515372,251161482
123515372,123221002
12361452,214391460
12361452,288944459
12361452,106310603
123643658,293812838
123643658,225604253
123650474,336702499
123650474,145339182
123650474,391058792
123747533,2707021
123762125,271499185
123774176,219570306
123774176,270582114
123774176,366594069
123774176,344161156
123778565,28145579
123806825,295508568
12381279,165283189
123821816,110530804
123821816,110530804
123838550,260081738
123838550,307003973
123839396,179581285
123920609,296604632
123920609,249962372
123920609,385846980
123920609,69259818
123920609,10233461
123920609,211808982
123928874,248626086
123974099,330274175
123974099,8776428
123974099,8776428
123974099,223663331
124030328,117204162
124030328,11412449
1240528,169244191
12405354,330284612
124118918,140099153
124166879,387911330
124290623,387920153
124290623,131079645
124299848,117991581
124464749,124328362
12453828,231070265
124581962,335505216
124581962,111768869
124581962,263590978
124581962,292910228
124581962,150576747
124606085,126010894
124606085,126010894
124606085,126010894
124606085,361163400
124638323,294835901
124672580,304516490
124672580,399198986
124675478,146971177
124700441,192074764
124700441,192074764
12473103,46465810
12473103,258181460
12473103,248284997
12473103,46465810
12473103,62789065
124731074,19068635
124752392,121601011
124752392,121601011
124893137,30486287
124893137,150523439
124893137,121183028
124893137,128530800
124893137,348705543
124893137,44380177
124893137,208196275
124893137,216210210
124893137,186106350
124893137,132609870
124893137,120216029
124893137,234169338
124893137,323131027
124893137,312111591
124893137,319472323
124893137,242340160
124893137,263994346
124893137,370936380
124893137,30655013
124893137,287400409
124893137,365608896
124893137,146828892
124893137,217469420
124893137,227755896
124893137,154579964
124893137,291061258
124893137,18243511
124893137,40893494
124893137,80538983
124893137,46025466
124893137,369391394
124893137,204691538
124893137,3680507
124893137,121183028
124893137,247027632
124893137,38855671
124893137,400408152
124893137,9141658
124893137,230334830
124893137,34878086
124893137,248197152
124893137,397312869
124893137,341306916
124893137,73923528
124893137,46025466
124893137,46025466
124893137,351896790
124893137,287400409
124893137,331471887
124893137,291296047
124893137,46025466
124893137,121183028
124893137,275172086
124893137,279601785
124893137,41414795
124893137,90225836
124893137,394990132
124893137,312175017
124893137,360122366
124893137,223461833
124893137,104284753
124918856,385853518
125005319,128850504
125034299,22122340
125034299,300172059
125034299,60516477
125034299,23203624
125034299,263852439
125034299,329300906
125042321,131931832
125042321,104262799
125042321,97426853
125042321,200288801
125042321,113521018
12504546,141353716
12506484,389227292
12506484,104660379
12506484,269073116
12506484,89881439
12506484,298765351
12508935,366590322
125172545,288012034
125172545,243025729
125172545,146079923
125172545,228479370
125172545,78960486
125172545,322365197
125397377,125116097
125484917,199106446
125491733,94153439
125503796,162215138
125503796,162215138
125503796,162215138
125504204,198115487
125504204,14954162
12550569,295574869
125581259,202909944
125584802,193369253
125584802,201855329
125598905,113216880
12561375,174178449
125717270,117013645
125717270,46496447
125717270,241198535
125717270,117013645
125754539,116803251
125930052,344778401
125985699,101759369
125985699,229324085
126047058,38836189
126067131,104404273
126130095,14863863
126130095,325952192
126130095,179482402
126130095,97019479
126130095,146693846
126130095,284295422
126170109,329563105
126187641,234735374
126280392,42794801
126332469,105857507
126332469,282366016
126333162,242505751
126335613,257446782
126343275,328513563
126343275,314929354
126480828,254650217
126484818,163016817
126497562,64832672
126497562,32012106
12652905,35563741
126605235,291078944
126605235,245918055
126605235,141089571
126667698,139528470
126672576,124359784
126672576,305471351
126672576,296429329
126672576,311430271
126672576,31235290
126672576,193749949
126735858,330854152
12675363,75872141
12675363,77457946
126755931,192593455
126755931,197283022
126755931,384758254
126755931,235289141
126770922,350722668
126770922,349160322
126770922,79187755
126770922,84153910
126770922,54369348
126770922,107673982
126770922,368405162
126770922,308739768
126770922,121796212
126849846,43022335
126849846,265505723
126849846,173847629
126849846,6298897
126849846,308515814
126849846,227683762
126849846,293854462
126849846,69536082
126849846,99567323
126849846,240440759
12692691,273903326
126934137,25356134
126934137,58502218
126934137,325914917
126934137,337935377
126949332,289131090
126949332,186884390
126949332,196319867
126949332,382352462
126949332,280219018
126949332,145697063
126997008,62952813
127004754,313503366
127004754,324748235
127049889,102948928
127049889,223783955
127049889,251249124
127079676,147092115
127137324,89506126
127137324,394407348
127137324,137581987
127137324,248479612
127137324,160159652
127204677,190253093
127204677,13356831
127240188,326269846
127263558,59528929
127263558,211694829
127263558,12490475
127263558,16232806
1273897,241513320
127405008,194734673
127445193,184006477
127450470,362650167
127450470,242181829
127450470,33798643
127450470,333166067
127450470,135428639
127453767,136669896
127643577,184456920
127643976,231200477
127643976,15850009
12769278,288531376
127707552,40857773
127734195,211503849
127768770,4833018
127768770,320320371
127768770,343109466
127768770,320320371
127768770,379849165
127768770,320320371
127768770,347844845
127768770,347844845
127768770,347844845
127768770,39952751
127825725,255909627
127865625,289168434
127865625,275613546
127891023,253082390
127992951,313434445
127992951,15712118
128010420,45878676
128010420,214669843
12804753,296637043
128130132,292534522
128130930,227522091
128148624,202312696
128148624,365917183
128148624,192655086
128167605,56320584
12821283,170016316
12821283,165082431
128300667,42339936
128300667,42339936
128300667,344893977
128306994,197583432
128306994,106310603
128311074,161892909
128456094,119400486
128483649,253098575
1285111,220359325
12853122,169812716
12853122,253765125
12853122,212323414
12853122,377277166
12853122,99503991
128615670,123807847
12861582,186990038
12861582,90934796
12861582,52554588
12861582,303197900
128632713,318418147
128639487,327373883
128696829,237709624
128696829,237709624
128696829,237709624
128727321,232101505
128760885,185690789
128760885,24164834
128762937,8955113
128787447,4541353
128799099,47084091
128817246,394844078
128817246,227637337
128838165,32247356
128844687,30290620
128844687,270758462
128844687,190799172
128844687,182168282
128844687,257069176
128844687,142981218
128844687,271692180
128844687,130590062
128844687,41187504
128844687,146846081
128844687,94733427
128844687,233066495
12890676,35514311
128912448,213422035
128912448,53678937
128912448,276561073
128912448,287749595
128912448,213422035
128912448,287749595
128912448,359517834
128912448,179516162
128912448,87270298
128912448,154083595
128912448,374201179
128984871,173334625
129000003,1364961
12901209,388168283
12901209,89168285
12901209,298243254
129090714,312702371
129096642,10779070
129129339,249027198
129138207,25447281
12920475,347877350
129237285,61013727
129237285,138139299
129237285,284104137
129237285,132732879
129240225,339980692
129346989,223692837
129374838,371895701
129383307,95000562
129383307,333604671
129383307,155526416
129383307,352823753
129395757,32387938
129395757,109131685
129398502,337960836
129398502,376766816
129398502,197041037
129398502,282776421
129412299,294570336
129412299,276189994
129419832,234706421
129629868,110038274
12966018,133582810
129716895,281137132
129751560,388018636
129751560,320720303
129751560,121206314
129751560,77238904
129864057,371685445
129864057,326384893
129864057,151724138
129866109,102446831
129877314,165373055
129888120,143003688
129936093,399285049
129965187,92299102
129965187,136293358
129997425,12263838
13007142,282202069
130127033,278186591
130127033,1659507
130127033,94491094
130127033,167187970
130127033,42707706
130127033,245084209
130171916,35211358
130245605,50642041
130245605,176569207
130245605,263895570
130245605,229753072
130247942,212693141
130266524,89622676
130266524,142059920
130266524,402252111
130321427,375545129
130321427,355501414
130321427,22869033
130321427,288473766
130468784,81688456
130468784,32967828
130604306,166391660
130604306,217407771
130604306,296770252
130604306,53839201
130604306,284634517
130756541,113555940
130756541,30853130
130762664,126449822
130762664,375474810
130791359,334788208
130802177,186314348
130946351,50045758
130998815,280607812
130998815,272486812
130998815,84836985
131015477,301343111
131015477,303304812
131015477,127317941
131015477,233718921
131058920,63777765
131058920,333456705
131093339,48672809
131283947,165842510
131283947,165842510
13131039,345555480
131333420,162793767
131333420,122482055
131333420,18072964
131333420,157223605
131351195,334149890
131351195,199269946
131351195,52375906
131351195,75277117
131351195,34815861
131353646,18828565
131353646,352165241
131353646,132343683
131353646,132343683
131360063,218235463
131360063,274356956
131360063,398001492
131360063,274356956
131395085,111161394
131395085,26920762
131472512,107447881
131472512,118720705
131472512,304065736
131523230,194986520
131523230,279926951
131523230,386092175
131523230,388919823
131523230,156827063
131523230,32751393
131523230,226831343
131604287,219362605
131604287,379788379
131628350,32690288
131632535,73016400
131632535,55900947
131632535,229600510
131632535,228260855
131632535,269804779
131801027,135592585
131828672,27359037
131828672,185358202
131828672,185358202
131828672,268923710
131828672,267697612
131856122,7709745
131915414,178054227
131915414,50571699
131915414,30821217
131915414,119294762
131915414,196909504
131917352,378583726
131917352,357124826
131917352,99244604
131917352,298206428
131917352,66189388
131917352,378583726
131981111,330390633
132033992,82121703
132035645,223258581
13210803,59726844
13210803,82312304
13210803,82312304
13210803,59726844
132142898,286426282
132142898,106178827
132142898,403262853
132142898,36114817
132142898,286426282
132159746,169355693
132159746,301774924
132159746,362062333
132159746,146171768
132159746,224318098
132159746,375065316
132159746,382170403
132159746,367778393
132159746,29490629
132159746,305104813
132159746,205316937
1321831,264597138
132190022,331145269
132190022,331145269
132190022,210440469
132236660,246840210
132236660,246840210
132236660,388700952
132236660,212485923
132236660,246840210
132236660,151259138
132236660,62465116
132236660,340269486
132259631,384305434
13232169,354727834
13232169,246132252
13232169,246132252
